L;1863;Gent-Sint-Pieters;Geraardsbergen
L;1864;Gent-Sint-Pieters;Geraardsbergen
L;1865;Gent-Sint-Pieters;Geraardsbergen
L;1866;Gent-Sint-Pieters;Geraardsbergen
L;1867;Gent-Sint-Pieters;Geraardsbergen
L;1868;Gent-Sint-Pieters;Geraardsbergen
L;1869;Gent-Sint-Pieters;Geraardsbergen
L;1870;Gent-Sint-Pieters;Geraardsbergen
L;1871;Gent-Sint-Pieters;Geraardsbergen
L;1872;Gent-Sint-Pieters;Geraardsbergen
L;1873;Gent-Sint-Pieters;Geraardsbergen
L;1875;Geraardsbergen;Gent-Sint-Pieters
L;1876;Geraardsbergen;Gent-Sint-Pieters
L;1877;Geraardsbergen;Gent-Sint-Pieters
L;1878;Geraardsbergen;Gent-Sint-Pieters
L;1879;Geraardsbergen;Gent-Sint-Pieters
L;1880;Geraardsbergen;Gent-Sint-Pieters
L;1881;Geraardsbergen;Gent-Sint-Pieters
L;1882;Geraardsbergen;Gent-Sint-Pieters
L;1883;Geraardsbergen;Gent-Sint-Pieters
L;1884;Geraardsbergen;Gent-Sint-Pieters
L;1885;Geraardsbergen;Gent-Sint-Pieters
L;1886;Geraardsbergen;Gent-Sint-Pieters
L;1887;Geraardsbergen;Gent-Sint-Pieters
L;1888;Geraardsbergen;Gent-Sint-Pieters
L;1889;Geraardsbergen;Gent-Sint-Pieters
L;1890;Geraardsbergen;Gent-Sint-Pieters
L;1891;Geraardsbergen;Gent-Sint-Pieters
L;1892;Geraardsbergen;Gent-Sint-Pieters
IC;1903;Bruxelles-Midi/Brussel-Zuid;Brussels Airport-Zaventem
IC;1904;Tournai;Brussels Airport-Zaventem
IC;1905;Tournai;Brussels Airport-Zaventem
IC;1906;Tournai;Brussels Airport-Zaventem
IC;1907;Tournai;Brussels Airport-Zaventem
IC;1908;Tournai;Brussels Airport-Zaventem
IC;1909;Tournai;Brussels Airport-Zaventem
IC;1910;Tournai;Brussels Airport-Zaventem
IC;1911;Tournai;Brussels Airport-Zaventem
IC;1912;Tournai;Brussels Airport-Zaventem
IC;1913;Tournai;Brussels Airport-Zaventem
IC;1914;Tournai;Brussels Airport-Zaventem
IC;1915;Tournai;Brussels Airport-Zaventem
IC;1916;Tournai;Brussels Airport-Zaventem
IC;1917;Tournai;Brussels Airport-Zaventem
IC;1918;Tournai;Brussels Airport-Zaventem
IC;1919;Tournai;Brussels Airport-Zaventem
IC;1920;Tournai;Brussels Airport-Zaventem
IC;1921;Tournai;Brussels Airport-Zaventem
IC;1926;Brussels Airport-Zaventem;Tournai
IC;1927;Brussels Airport-Zaventem;Tournai
IC;1928;Brussels Airport-Zaventem;Tournai
IC;1929;Brussels Airport-Zaventem;Tournai
IC;1930;Brussels Airport-Zaventem;Tournai
IC;1931;Brussels Airport-Zaventem;Tournai
IC;1932;Brussels Airport-Zaventem;Tournai
IC;1933;Brussels Airport-Zaventem;Tournai
IC;1934;Brussels Airport-Zaventem;Tournai
